method,seed,room_count,target_curve_len,generation_time_sec,eval_budget,evaluations_used,fitness,feasible_search,feasible_operational,constraint_violation,overall_completeness,constraint_valid,linearity,leniency,progression_complexity,topology_complexity,key_gate_count,key_before_lock_rate,switch_gate_count,switch_before_gate_rate,battery_gate_count,battery_satisfaction_rate,path_length,num_nodes,num_edges,path_redundancy,articulation_count,articulation_ratio,branch_count,branch_utility_rate,secret_component_count,secret_content_discoverability_rate,repair_applied,total_repairs,generation_constraint_rejections,candidate_repairs_applied,novelty_vs_reference,graph_edit_distance
MAP_ELITES,73,29,29,20.02580237388611,1024,992,0.19246551868561693,0.0,1.0,1.2199982320557532,1.0,1.0,0.2962962962962963,0.4,0.4778284574684575,0.3254962962962963,4.0,1.0,0.0,1.0,0.0,1.0,7.0,27.0,50.0,0.42857142857142855,13.0,0.48148148148148145,2.0,1.0,1.0,1.0,1.0,35.0,0.0,0.0,0.073512428685988,0.053125
MAP_ELITES,74,32,32,23.553090810775757,1024,992,0.41007706279428346,0.0,1.0,0.548903184201837,1.0,1.0,0.37037037037037035,0.5,0.48915095063666497,0.33846258503401366,4.0,1.0,0.0,1.0,0.0,1.0,9.0,27.0,49.0,0.5555555555555556,11.0,0.4074074074074074,1.0,1.0,0.0,1.0,1.0,48.0,0.0,0.0,0.01805867444539989,0.05987903225806451
MAP_ELITES,75,26,26,21.469714164733887,1024,992,0.3910691018105522,0.0,1.0,0.6544124264132736,1.0,1.0,0.36363636363636365,0.3333333333333333,0.47832181152181164,0.3136083916083916,2.0,1.0,0.0,1.0,0.0,1.0,7.0,22.0,39.0,0.2857142857142857,11.0,0.5,3.0,1.0,1.0,1.0,1.0,40.0,0.0,0.0,0.07261840575301381,0.08928571428571427
MAP_ELITES,76,31,31,21.61901330947876,1024,992,0.2694263659386466,0.0,1.0,0.9688850912445487,1.0,1.0,0.36666666666666664,0.4,0.48487287356321845,0.3170666666666666,2.0,1.0,0.0,1.0,0.0,1.0,10.0,30.0,50.0,0.2,16.0,0.5333333333333333,2.0,1.0,0.0,1.0,1.0,55.0,0.0,0.0,0.05414569604676242,0.07190834902699308
MAP_ELITES,77,33,33,21.01783561706543,1024,992,0.15504975791808095,0.0,1.0,1.5553388075037538,1.0,1.0,0.38461538461538464,0.5,0.47202935711631366,0.2539866220735786,3.0,1.0,0.0,1.0,0.0,1.0,9.0,26.0,46.0,0.3333333333333333,11.0,0.4230769230769231,5.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.04173966904036271,0.08035714285714286
MAP_ELITES,78,23,23,21.721916437149048,1024,992,0.31487276465512176,0.0,1.0,0.6859236612386539,1.0,1.0,0.2608695652173913,0.3333333333333333,0.4794160030849321,0.3592748481635014,2.0,1.0,0.0,1.0,0.0,1.0,5.0,23.0,41.0,0.4,6.0,0.2608695652173913,1.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.051659085489017445,0.09177554080102804
MAP_ELITES,79,24,24,24.46330952644348,1024,992,0.19377588143507943,0.0,1.0,1.2713282450150607,1.0,1.0,0.36666666666666664,1.0,0.4708321188462373,0.2747672955974843,4.0,1.0,0.0,1.0,0.0,1.0,10.0,30.0,53.0,0.5,14.0,0.4666666666666667,4.0,0.75,0.0,1.0,1.0,41.0,0.0,0.0,0.022562673047769516,0.05225988700564972
MAP_ELITES,80,25,25,23.292023420333862,1024,992,0.2966948115787889,0.0,1.0,0.9498357931393376,1.0,1.0,0.42424242424242425,0.4,0.477729976097349,0.3152447354904982,3.0,1.0,1.0,1.0,0.0,1.0,13.0,33.0,59.0,0.15384615384615385,15.0,0.45454545454545453,4.0,1.0,0.0,1.0,1.0,23.0,0.0,0.0,0.04550902743633728,0.053605015673981196
MAP_ELITES,81,27,27,21.301734685897827,1024,992,0.34839601399799464,0.0,1.0,0.6157979747838261,1.0,1.0,0.2608695652173913,0.2,0.49282766798418975,0.32413142292490116,2.0,1.0,0.0,1.0,0.0,1.0,5.0,23.0,40.0,0.4,6.0,0.2608695652173913,1.0,1.0,1.0,1.0,1.0,33.0,0.0,0.0,0.07228231541027644,0.10019553715205888
MAP_ELITES,82,30,30,21.85594391822815,1024,992,0.3995274213583431,0.0,1.0,0.6733700326001003,1.0,1.0,0.3793103448275862,0.6666666666666666,0.48182368321333846,0.29389749905267154,4.0,1.0,1.0,1.0,0.0,1.0,10.0,29.0,52.0,0.5,11.0,0.3793103448275862,2.0,0.5,0.0,1.0,1.0,37.0,0.0,0.0,0.06584502019788382,0.06925287356321838
